"color","num_critic_for_reviews","duration","director_facebook_likes","actor_3_facebook_likes","actor_1_facebook_likes","gross","num_voted_users","cast_total_facebook_likes","facenumber_in_poster","num_user_for_reviews","content_rating","budget","title_year","actor_2_facebook_likes","imdb_score","aspect_ratio","movie_facebook_likes","imdb_binary"
"Color",72,251,311,595,940,57750000,21554,2957,2,192,"Approved",31115000,1963,726,7,2.2,0,1
"Color",154,105,153,491,4000,45290318,74169,6727,2,112,"PG",4.2e+07,2012,828,6.5,1.85,17000,1
"Color",114,115,73,505,11000,41543207,30077,15571,1,175,"PG-13",4.2e+07,2002,3000,6.3,2.35,893,1
"Color",27,122,0,292,12000,41252428,11453,13716,0,71,"PG-13",4.2e+07,1996,592,6.5,1.85,0,1
"Color",166,119,89,395,650,35228696,63677,1651,0,460,"PG-13",3.2e+07,2002,537,6.5,2.35,0,1
"Color",288,81,119,412,468,59992760,119622,2134,1,396,"R",4.2e+07,2009,442,5.8,1.85,0,0
"Color",117,133,46,275,683,34667015,74009,2371,0,317,"PG-13",3.2e+07,1989,349,6.6,2.35,0,1
"Color",291,100,308,913,10000,37652565,91151,15369,2,283,"PG-13",4.2e+07,2011,2000,5.4,2.35,20000,0
"Color",151,120,17,808,22000,24375436,42547,33585,1,265,"R",4.2e+07,2001,9000,6.1,2.35,748,1
"Color",36,104,5,687,5000,20915465,38203,7723,0,290,"PG",4.2e+07,1993,922,4,1.85,0,0
"Color",168,122,487,16,12000,24127895,248123,12076,2,437,"R",5e+07,2005,43,7.6,2.35,10000,1
" Black and White",283,80,611,576,5000,84961,149414,6229,4,841,"PG-13",3.1e+07,2002,643,7.9,2.35,0,1
"Color",127,91,30,497,922,26404753,34203,3301,1,169,"PG-13",4e+07,2012,786,5.3,2.35,19000,0
"Color",293,112,133,365,11000,6105175,247020,12239,4,835,"R",4.4e+07,2014,392,6.6,2.35,50000,1
"Color",95,100,19,433,624,5664251,22309,2056,1,102,"R",4.5e+07,2010,489,6.3,2.35,0,1
"Color",213,105,0,52,1000,1260917,24657,1342,4,71,"R",2.7e+07,2009,172,7.2,2.35,0,1
"Color",119,110,161,196,1000,116724075,187181,1954,0,564,"R",4.1e+07,2002,418,7,2.35,0,1
"Color",167,144,241,996,13000,56083966,137003,18761,1,658,"PG-13",6.5e+07,2001,3000,6.9,2.35,0,1
"Color",98,108,4,96,687,22108977,29861,1134,1,132,"PG-13",4.1e+07,2003,312,5.2,2.35,505,0
"Color",234,107,0,766,13000,293501675,704766,17540,0,2073,"PG-13",4e+07,1999,3000,8.1,1.85,14000,1
"Color",258,102,20,54,107,18600911,125198,362,6,153,"PG-13",4.2e+07,2012,81,6.6,2.35,11000,1
"Color",108,100,64,296,734,7204138,34809,2085,0,125,"PG",4.1e+07,2011,574,6.2,2.35,11000,1
"Color",81,126,80,225,668,90800000,126907,2004,0,235,"PG",8e+06,1984,641,7.2,1.85,0,1
"Color",538,138,737,14000,34000,150117807,358416,83012,5,751,"R",4e+07,2013,23000,7.3,2.35,63000,1
"Color",224,108,98,723,16000,163947053,227824,18656,1,273,"PG-13",4e+07,2009,896,6.7,2.35,10000,1
"Color",129,105,78,298,984,116735231,56646,2129,0,336,"R",7e+07,1999,489,6.4,2.35,0,1
"Color",125,108,0,690,1000,118500000,340085,3660,0,327,"PG",4e+07,1989,869,7.8,1.85,12000,1
"Color",433,89,0,903,19000,126546825,327367,32325,0,918,"R",4e+07,2014,11000,6.4,2.35,83000,1
"Color",362,129,456,716,1000,166147885,220020,4585,0,1360,"R",4e+07,2015,935,4.1,2.35,101000,0
"Color",93,84,0,2000,13000,111760631,40227,22935,3,188,"PG",3.8e+07,2003,4000,4.1,1.85,681,0
"Color",71,149,541,1000,18000,108706165,99558,31349,3,236,"R",4e+07,1996,11000,7.4,2.35,0,1
"Color",104,94,189,597,3000,138614544,75152,7014,15,288,"PG",4e+07,2003,2000,5.8,1.85,0,0
"Color",319,121,532,127,480,125069696,203963,1261,0,420,"R",4e+07,2013,449,7.6,2.35,58000,1
" Black and White",41,128,545,251,15000,107458785,71754,16751,3,166,"PG",4e+07,1992,923,7.2,2.35,0,1
"Color",300,134,0,336,1000,102310175,64989,2676,0,279,"R",4e+07,2016,575,7.8,2.35,40000,1
"Color",556,120,21000,81,10000,96917897,479453,10555,0,696,"PG-13",4e+07,2010,349,7.7,2.35,74000,1
"Color",161,129,42,49,97,93952276,132048,318,7,203,"PG-13",4e+07,2009,50,6.4,2.35,12000,1
"Color",151,89,119,807,2000,90703745,93748,5855,8,410,"PG-13",4.5e+07,2006,869,5.1,1.85,1000,0
"Color",212,116,0,71,287,89138076,98535,600,4,734,"R",4e+07,2000,157,5.5,2.35,0,0
"Color",111,118,0,690,1000,87666629,283480,3986,0,263,"PG",4e+07,1990,869,7.4,1.37,0,1
"Color",173,107,164,723,8000,90353764,85629,12556,2,144,"R",4e+07,2015,2000,6,1.85,14000,1
"Color",181,155,0,10000,18000,82522790,143835,42220,0,654,"R",4e+07,1992,12000,7.5,1.85,14000,1
"Color",252,123,0,923,11000,94125426,79264,13321,2,277,"PG-13",4e+07,2009,935,7,1.85,13000,1
"Color",216,128,241,898,11000,95001343,66511,16911,0,200,"PG-13",4e+07,2013,3000,7.5,2.35,28000,1
"Color",203,139,333,1000,22000,81292135,137891,36810,1,696,"R",4e+07,1999,13000,7.3,1.85,0,1
"Color",218,109,101,839,13000,86208010,97045,16179,1,285,"PG-13",3.5e+07,2014,899,5.7,1.85,55000,0
"Color",118,120,155,249,23000,81593527,48806,24300,1,263,"PG",4e+07,2006,984,7.3,2.35,11000,1
"Color",241,121,278,808,22000,75274748,130661,36010,2,304,"PG-13",3.5e+07,2015,11000,7.2,1.85,54000,1
"Color",119,102,167,655,2000,90835030,28621,5178,0,58,"PG-13",4e+07,2016,874,5.9,2.35,0,0
"Color",89,117,0,322,855,72455275,113068,2144,1,382,"R",4e+07,1992,363,7.8,2.35,0,1
"Color",209,178,138,748,904,75305995,110394,5074,0,433,"PG-13",4e+07,2004,876,7.7,1.85,0,1
" Black and White",374,147,436,175,3000,74098862,656640,3924,1,1732,"R",4e+07,2005,472,8.1,1.85,13000,1
"Color",235,90,38,882,2000,72266306,127528,6775,4,422,"PG-13",4e+07,2008,897,6.6,2.35,0,1
"Color",215,105,29,257,24000,71347010,166194,28928,2,215,"R",4e+07,2009,4000,7.1,1.85,0,1
"Color",109,114,101,398,700,70836296,109445,2842,2,426,"PG-13",4e+07,2001,655,5.9,1.85,0,0
" Black and White",125,206,0,4,433,70405498,113472,698,1,442,"R",4e+07,1991,256,8,2.35,0,1
"Color",65,99,14,633,17000,70163652,31968,19334,0,82,"PG-13",4e+07,2006,826,4.6,1.85,663,0
"Color",125,123,563,8000,24000,66808615,87351,43917,0,344,"R",3.4e+07,2001,11000,6.1,2.35,2000,1
"Color",322,137,11000,465,769,115603980,103589,2938,0,351,"PG-13",6.5e+07,2014,698,7.2,2.35,35000,1
"Color",191,102,23,651,2000,64149837,146899,7009,1,185,"PG-13",2e+07,2009,2000,6.4,2.35,0,1
"Color",191,109,415,119,982,83906114,104481,2357,2,189,"PG-13",4e+07,2014,971,6,2.35,16000,1
"Color",221,82,160,748,164000,66466372,75345,303717,0,290,"R",4e+07,2009,137000,5.2,2.35,0,0
"Color",459,142,14000,423,15000,72306065,178118,16944,0,355,"PG-13",4e+07,2015,535,7.6,2.35,55000,1
"Color",131,106,212,389,578,59068786,86902,2544,2,411,"PG-13",4e+07,2001,563,6.4,2.35,0,1
"Color",222,114,89,177,836,60923325,147317,2091,2,197,"R",NA,2010,719,6.4,1.85,12000,1
"Color",118,106,23,418,1000,57887882,35508,2325,2,211,"PG-13",5e+07,2004,593,6.1,1.85,0,1
"Color",100,108,287,823,4000,53955614,77415,8610,0,139,"PG-13",4e+07,1998,835,6.1,2.35,0,1
"Color",70,98,20,968,2000,54967359,52805,7039,0,209,"R",4e+07,1997,2000,5.2,1.85,0,0
"Color",138,131,58,720,15000,54228104,104991,17152,1,544,"PG-13",3.5e+07,2002,1000,7.7,1.85,0,1
"Color",274,118,65,638,11000,57981889,173848,13943,1,203,"R",4e+07,2011,980,7.3,2.35,25000,1
"Color",349,113,174,767,14000,61094903,210542,17152,3,332,"PG-13",3e+07,2011,903,6.9,2.35,29000,1
"Color",341,130,22000,19000,23000,53082743,844052,63986,1,1100,"PG-13",4e+07,2006,20000,8.5,2.35,49000,1
"Color",196,116,51,465,18000,54414716,114294,30571,7,187,"R",4.2e+07,2014,11000,6.3,2.35,12000,1
"Color",83,89,7,91,3000,57011847,20615,3361,2,44,"PG",4e+07,2013,190,5.9,2.35,0,0
"Color",283,139,0,19,708,50859889,236000,848,0,1043,"R",4e+07,2006,78,7.8,1.85,14000,1
"Color",105,130,46,162,387,51185897,69457,1233,1,271,"PG",3e+07,1987,244,6.7,2.35,0,1
"Color",351,107,190,520,2000,52000688,171418,4243,0,619,"R",4e+07,2010,1000,6.4,2.35,17000,1
"Color",16,116,425,204,954,49851591,7900,2179,3,34,"PG",4e+07,1986,568,5.9,2.35,263,0
"Color",195,96,192,501,40000,47781388,147504,41293,1,531,"PG-13",4e+07,2004,534,6.6,2.35,0,1
"Color",175,99,18,211,18000,52320979,114321,18693,0,548,"PG",4e+07,2006,426,6.8,2.35,0,1
" Black and White",193,104,34,280,545,47806295,87447,1274,0,371,"PG-13",4.3e+07,2005,351,6.5,2.35,0,1
"Color",169,105,54,988,3000,51853450,37398,9069,0,110,"PG",2.5e+07,2012,2000,6.6,1.85,11000,1
"Color",128,101,10,681,1000,46012734,54421,4298,2,101,"PG-13",4e+07,2008,689,5.8,2.35,3000,0
"Color",249,134,16000,235,880,47034272,25465,2281,1,190,"R",4e+07,2014,413,6.9,2.35,16000,1
"Color",91,135,0,913,13000,45856732,46221,16762,1,141,"PG-13",4e+07,1997,936,7.1,2.35,0,1
"Color",207,98,326,416,21000,59588068,89557,22318,1,376,"R",4e+07,2003,534,5.8,1.85,0,0
"Color",77,155,14000,11000,12000,44175394,56509,37570,2,227,"R",3.6e+07,1997,11000,7.2,1.85,0,1
"Color",25,106,323,0,472,45500797,17443,519,2,56,"PG-13",4e+07,1992,47,6,2.35,694,1
"Color",211,102,25,473,1000,41797066,92789,4324,0,998,"R",4e+07,2007,741,4.7,2.35,0,0
"Color",19,95,80,287,3000,38087756,49612,4634,1,39,"PG",4e+07,1994,450,5.2,1.85,0,0
"Color",101,103,643,586,24000,37752931,20201,26938,2,180,"PG-13",4e+07,2000,1000,5.5,1.85,0,0
"Color",175,95,30,664,799,50562555,81334,2787,4,291,"PG-13",NA,2007,690,6.5,1.85,0,1
"Color",342,109,99,57,176,37371385,192462,390,0,334,"R",4e+07,2011,61,7,2.35,42000,1
"Color",147,95,98,78,405,37101011,30394,1070,1,103,"PG-13",4e+07,2012,358,5.8,2.35,0,0
"Color",420,111,0,687,2000,38176892,104119,4486,0,518,"R",4e+07,2011,741,6.2,2.35,26000,1
"Color",138,123,541,173,12000,36283504,104564,12970,1,587,"R",4e+07,1999,638,6.5,2.35,0,1
"Color",82,140,0,552,720,35183792,68159,3044,1,209,"R",3.8e+07,1991,576,7.2,2.35,0,1
"Color",201,94,52,214,683,38543473,84382,1488,2,158,"R",4e+07,2014,392,5.1,1.85,0,0
"Color",82,94,0,235,374,36037909,10132,1238,3,130,"PG-13",6e+07,2000,258,4.7,1.85,390,0
"Color",277,92,77,495,703,42575718,83788,3074,0,227,"R",4e+07,2011,682,5.9,2.35,20000,0
"Color",90,102,6,584,711,33864342,29968,2913,1,117,"PG-13",4e+07,1999,683,5.8,1.85,445,0
"Color",157,123,75,754,18000,33508922,95860,23920,2,660,"PG-13",4e+07,2000,3000,7.2,1.85,16000,1
"Color",124,104,101,223,787,42071069,36223,1827,1,208,"PG-13",3e+07,2005,299,6.2,2.35,0,1
"Color",146,102,65,490,1000,32853640,50199,3239,1,101,"PG-13",4e+07,2008,613,5.7,2.35,702,0
"Color",303,136,3000,3000,14000,42615685,136093,28927,3,416,"R",4e+07,2014,9000,6.1,2.35,24000,1
"Color",70,93,85,510,924,32055248,18723,2711,0,146,"PG-13",2.5e+07,1994,595,6,1.85,0,1
"Color",283,129,335,64,15000,31836745,81298,15595,1,341,"PG-13",4e+07,2011,467,6.9,2.35,39000,1
"Color",212,107,50,58,293,30993544,58871,621,0,156,"PG-13",4e+07,2010,117,6.5,2.35,0,1
"Color",98,117,260,441,1000,30981850,35834,3969,0,284,"R",4e+07,2005,1000,5,2.35,0,0
"Color",110,116,18,249,2000,30199105,25346,3753,0,167,"R",4e+07,2000,1000,5.7,2.35,470,0
"Color",146,135,0,715,3000,29077547,41685,5917,1,754,"PG-13",4e+07,2005,1000,7,2.35,3000,1
"Color",100,107,55,294,3000,29374178,12093,4565,0,188,"R",4e+07,2000,941,5.1,2.35,394,0
"Color",62,90,39,210,607,28535768,10446,1335,2,105,"PG-13",4e+07,1999,322,5.3,1.85,279,0
"Color",70,99,287,44,10000,27663982,26051,10469,2,164,"PG-13",4e+07,1996,368,4.4,2.35,0,0
"Color",107,104,0,327,964,27053815,12856,2888,0,291,"PG-13",4e+07,2001,931,4.7,2.35,299,0
"Color",169,115,56,19000,20000,26814957,84357,77823,3,252,"PG-13",3.5e+07,2008,19000,6.7,1.85,0,1
"Color",94,119,7,903,18000,25178165,70292,29484,1,274,"PG-13",4e+07,2001,9000,6.7,1.85,8000,1
"Color",190,99,81,135,327,25117498,37412,960,0,178,"R",4e+07,2007,253,5.7,2.35,0,0
"Color",112,112,17000,354,22000,32645,67797,23737,0,223,"R",5e+05,1973,926,7.4,1.85,0,1
"Color",12,128,545,353,783,24332324,13830,3126,1,61,"PG-13",4e+07,1994,754,6.1,1.85,680,1
"Color",201,112,118,674,877,36665854,76498,3432,0,203,"PG-13",4e+07,2011,738,6.4,2.35,15000,1
"Color",34,86,7,795,10000,22717758,11156,14275,0,67,"G",4e+07,1998,908,6.2,1.85,0,1
"Color",104,108,105,616,22000,22433915,21319,34377,1,166,"R",6e+07,2002,11000,6.2,2.35,416,1
" Black and White",55,128,34,685,978,22326247,11232,3821,1,106,"PG-13",6e+07,1999,886,5.9,1.85,0,0
"Color",86,84,33,1000,1000,21176322,23747,5039,0,207,"PG-13",4e+07,2004,1000,4,2.35,0,0
"Color",50,111,17,889,14000,20300000,16741,17877,2,60,"R",4e+07,1996,940,6.2,1.85,309,1
"Color",181,131,719,683,16000,20302961,49874,18913,0,450,"NC-17",4.5e+07,1995,893,4.6,2.35,0,0
"Color",260,123,0,826,4000,15962471,79892,7243,1,619,"PG-13",4e+07,2006,887,6.4,1.85,0,1
"Color",40,101,58,497,12000,14942422,14226,14008,3,60,"R",4e+07,1995,975,5.9,1.85,555,0
"Color",102,102,19,351,13000,14967182,27305,14463,1,284,"R",4e+07,2000,530,5.1,2.35,604,0
"Color",371,114,171,284,6000,18996755,145270,7099,0,322,"PG-13",4.5e+07,2012,382,7.6,2.35,54000,1
"Color",49,107,124,572,636,14375181,8692,3374,2,126,"PG-13",5.1e+07,1987,631,4.2,1.85,754,0
"Color",335,87,0,563,13000,20999103,139114,24770,0,245,"PG",4e+07,2009,11000,7.8,1.85,15000,1
"Color",86,103,65,311,11000,14448589,19364,12566,2,128,"PG-13",4e+07,2002,944,5.8,2.35,835,0
"Color",40,99,0,402,782,14358033,17365,2125,2,66,"PG-13",4e+07,1992,658,5.9,2.35,630,0
" Black and White",242,122,0,54,326,33201661,534262,809,0,1314,"R",7.7e+07,2001,326,8.4,2.35,39000,1
"Color",70,91,29,762,976,14018364,17722,3974,1,111,"PG",3e+07,2004,799,4.8,1.85,849,0
"Color",135,103,14,624,865,13395939,43442,3639,4,146,"R",6e+07,2004,826,6.2,1.85,0,1
"Color",125,107,42,171,875,20113965,15231,1702,3,66,"PG",4e+07,2012,596,6.5,2.35,0,1
"Color",54,106,22,613,2000,13376506,10413,4327,1,111,"PG-13",4e+07,1999,642,6.3,1.85,579,1
"Color",104,101,37,595,2000,13208023,17309,4262,1,388,"R",4.2e+07,2002,886,3.3,2.35,612,0
"Color",157,109,80,835,14000,13838130,35990,20503,3,157,"PG-13",4e+07,2009,4000,5.9,2.35,0,0
"Color",159,110,118,287,11000,5773519,28618,12876,2,91,"PG-13",4e+07,2015,1000,6,2.35,11000,1
"Color",78,89,0,500,1000,9652000,46205,3096,0,147,"PG-13",4e+07,2003,627,5.8,1.85,0,0
"Color",88,100,92,706,1000,12081447,7794,4103,2,25,"R",NA,2008,760,6.5,2.35,866,1
"Color",32,119,5,249,521,7000000,2933,1883,0,70,"PG",3.6e+07,1980,372,4.7,2.35,328,0
"Color",75,83,7,485,2000,10431220,24216,4024,0,162,"R",2.4e+07,1999,577,4.1,1.85,401,0
"Color",219,108,22,61,12000,10326062,121432,14127,0,310,"R",3.3e+07,2009,2000,6.8,2.35,10000,1
"Color",83,102,39,259,1000,6114237,19986,2664,4,207,"R",4e+07,2001,1000,6.2,1.85,892,1
"Color",53,93,18,443,3000,4835968,4821,4123,0,82,"PG-13",4e+07,2002,545,4.5,2.35,158,0
"Color",61,84,8,219,545,4777007,15130,1149,3,98,"PG-13",4e+07,2001,248,5.8,2.35,565,0
"Color",308,107,0,167,11000,3675072,190132,11623,0,801,"R",2.6e+07,2007,372,7.3,2.35,15000,1
"Color",70,91,48,39,61,18438149,30842,222,8,93,"PG-13",4e+07,2012,46,5.9,2.35,0,0
"Color",41,94,0,379,795,511920,2458,2449,1,26,"PG",4e+07,2008,754,4.4,1.85,211,0
"Color",224,115,180,87,1000,10640645,28429,1686,0,110,"R",4e+07,2015,535,5.8,2.35,0,0
"Color",66,93,13,173,15000,652526,20201,15638,3,187,"PG",4e+07,2006,460,5.1,2.35,823,0
"Color",253,105,154,502,884,80050171,186982,2288,0,491,"PG-13",2e+07,2007,617,6.9,1.85,0,1
"Color",79,107,34,472,11000,7564000,54650,13821,1,223,"PG-13",2e+07,1995,922,6.2,2.35,12000,1
"Color",94,101,47,2,499,876671,22010,504,2,90,"R",2.5e+07,2007,3,6.9,2.35,0,1
" Black and White",77,111,0,385,1000,2869369,65474,2612,2,211,"PG",3e+07,1994,970,7.3,1.85,0,1
"Color",106,113,31,483,5000,128978,22897,6267,2,61,"R",4e+07,2007,755,7.1,2.35,0,1
"Color",30,112,44,533,1000,77231,3322,2115,0,32,"R",2.5e+07,2005,580,6,2.35,265,1
"Color",488,126,584,398,11000,4563029,181472,12286,5,514,"R",39200000,2013,557,7,1.85,58000,1
"Color",42,93,23,596,2000,463730,3789,5240,10,39,"R",NA,2004,894,5.7,1.85,89,0
"Color",118,98,295,380,720,50693162,136580,2630,0,545,"R",2.3e+07,1994,581,7.6,1.85,15000,1
"Color",44,159,50,72,218,6498000,62756,554,1,410,"",18026148,2015,133,8.4,1.85,21000,1
"Color",214,107,124,100,152,63411478,114925,568,1,234,"PG-13",3.9e+07,2009,142,7.1,2.35,13000,1
"Color",110,102,36,433,747,42640890,32412,1930,1,184,"PG-13",NA,2007,452,5.6,1.85,0,0
"Color",187,106,357,4000,23000,144512310,272227,45327,2,988,"PG-13",3.8e+07,2001,14000,6.7,2.35,14000,1
" Black and White",370,87,13000,787,940,35287788,73886,4774,0,165,"PG",3.9e+07,2012,925,7,1.85,25000,1
"Color",276,119,0,279,2000,25335935,242599,2853,0,1594,"PG-13",4e+07,2005,505,8,2.35,14000,1
"Color",76,110,534,511,865,5881504,5917,2972,2,50,"PG-13",3.9e+07,2004,534,5.3,2.35,177,0
"Color",95,125,44,420,593,60000000,49934,2329,1,224,"PG",3.9e+07,1983,542,4.9,2.35,0,0
"Color",211,113,88,785,22000,29802761,46480,36009,1,115,"PG-13",4e+07,2013,13000,6.4,1.85,12000,1
"Color",160,150,610,478,755,626809,36894,2172,4,105,"R",553632000,2008,643,7.4,2.35,0,1
"Color",97,108,72,559,982,127214072,83786,4251,1,392,"PG-13",3.8e+07,2002,935,6.1,2.35,0,1
"Color",174,96,126,954,18000,88915214,163665,22436,2,169,"R",3.8e+07,2009,957,6.5,2.35,9000,1
"Color",23,93,36,275,592,30400000,17810,2176,2,73,"PG",3.9e+07,1996,516,5.7,2.35,478,0
"Color",103,100,0,1000,12000,85570368,44885,18291,1,107,"PG",3.8e+07,2002,2000,5.1,1.85,478,0
"Color",98,118,18,906,1000,75668868,60504,6427,0,249,"PG",3.5e+07,1994,946,6.6,2.35,0,1
"Color",273,122,0,7,643,6594136,24557,943,1,111,"PG-13",38600000,2013,290,6.5,2.35,13000,1
"Color",279,120,508,1000,21000,58700247,95367,36062,1,260,"PG-13",3.8e+07,2011,11000,6.9,2.35,33000,1
" Black and White",65,146,278,494,18000,50668906,76016,20516,0,265,"R",3.8e+07,1999,584,7.6,1.85,0,1
"Color",98,115,150,789,970,39177215,30667,3770,1,234,"PG-13",3.8e+07,2002,919,5.6,2.35,0,0
"Color",116,123,7,692,931,40334024,44168,2912,3,216,"PG-13",3.5e+07,2001,754,6.2,2.35,989,1
"Color",76,94,99,377,598,71038190,23473,3552,1,123,"PG",3e+07,2015,557,4.4,1.85,8000,0
"Color",106,102,43,280,308,24044532,19686,1440,0,180,"R",3.8e+07,2001,285,5.6,1.85,689,0
"Color",55,98,11,466,854,22770864,8433,2765,1,85,"PG",3.8e+07,2001,543,5.5,1.85,168,0
"Color",172,133,2000,541,40000,18653746,137722,42344,1,638,"R",3.8e+07,1999,903,6.7,2.35,0,1
"Color",47,118,150,182,24000,17305211,14066,24547,0,75,"R",3.8e+07,1996,210,6.1,2.35,352,1
"Color",107,105,65,108,628,16991902,34592,1265,0,191,"R",5.7e+07,2001,316,6.2,2.35,0,1
"Color",323,109,304,736,940,47536959,86955,3277,0,275,"R",1e+07,2009,906,7.3,1.85,12000,1
"Color",37,129,0,982,12000,10300000,17859,16237,4,89,"PG-13",3.8e+07,1996,1000,6.6,2.35,911,1
"Color",297,109,0,145,957,13782838,258078,1757,0,911,"R",1.5e+07,1982,163,8.2,2.35,23000,1
"Color",302,127,123,904,14000,41997790,125305,17551,0,343,"R",3.8e+07,2013,924,6.4,2.35,39000,1
"Color",38,118,11,12,37,6482195,9740,74,1,81,"R",3.7e+07,1997,12,6.4,2.35,389,1
"Color",31,110,49,427,1000,623374,4757,2120,2,67,"PG-13",3.8e+07,2001,569,5.2,2.35,474,0
"Color",118,90,27,260,13000,7871693,52908,15494,0,102,"PG",5.5e+07,2008,2000,6.5,2.35,0,1
"Color",546,144,0,15,378,16377274,105144,427,31,405,"R",3.2e+07,2012,18,7.1,1.85,27000,1
" Black and White",86,130,39,534,2000,9589875,16673,5162,0,45,"PG",4e+07,2008,898,7.3,2.35,0,1
"Color",194,112,5,724,17000,34912982,55617,19974,0,266,"PG-13",3.8e+07,2016,1000,5.2,2.35,14000,0
"Color",437,133,0,531,13000,109712885,146708,15106,1,362,"PG-13",3.5e+07,2015,597,7.7,2.35,70000,1
"Color",378,150,0,206,10000,92173235,280228,14296,7,420,"R",3.7e+07,2010,4000,7.6,2.35,29000,1
"Color",170,110,52,651,10000,41102171,57266,13396,12,89,"PG-13",4e+07,2012,2000,5.7,2.35,14000,0
"Color",341,96,1000,681,24000,60338891,248468,36093,0,545,"R",3.7e+07,2008,11000,7,1.85,0,1
"Color",139,96,3,35,18000,48006503,28109,18178,3,110,"PG",3.7e+07,2008,82,6,2.35,0,1
"Color",393,123,2000,471,26000,26903709,312629,37206,0,475,"R",3.8e+07,2013,10000,8.1,2.35,83000,1
"Color",224,188,0,272,786,22450975,241030,1906,1,1437,"R",3.7e+07,1999,625,8,2.35,13000,1
"Color",203,107,0,574,13000,44867349,75347,14483,2,176,"R",3.7e+07,2010,642,5.6,2.35,0,0
"Color",148,110,11,591,2000,46813366,39440,4882,4,83,"R",3.8e+07,2016,756,6.1,2.35,15000,1
"Color",131,113,188,631,11000,72279690,17948,14209,5,86,"PG",3.7e+07,2011,680,6.9,1.85,0,1
"Color",350,122,308,10000,17000,191449475,348007,44060,1,1535,"PG-13",3.7e+07,2008,12000,5.2,2.35,19000,0
"Color",129,116,415,644,18000,71026631,98899,20970,1,394,"PG-13",3.6e+07,2002,669,7,1.85,0,1
"Color",40,93,10,405,789,68208190,60572,2986,1,144,"PG-13",6.5e+07,1999,744,6.3,1.85,0,1
"Color",289,118,43,651,740,150368971,316671,3425,4,301,"R",3.7e+07,2013,707,7,2.35,35000,1
"Color",72,93,84,263,551,50129186,38399,1874,0,218,"R",3.6e+07,1997,284,6.9,2.35,0,1
"Color",89,121,883,133,180,55500000,48636,762,3,214,"PG",3.6e+07,1983,172,6.2,2.35,0,1
"Color",265,101,38,318,496,50213619,139184,1272,8,243,"R",3.6e+07,2010,390,6.4,1.85,12000,1
"Color",54,107,188,631,11000,42019483,6069,13904,0,33,"PG",3.6e+07,2014,641,6.4,1.85,0,1
"Color",126,124,287,475,9000,23360779,31113,10838,0,212,"R",3.4e+07,2000,1000,5.7,2.35,852,0
"Color",110,109,473,582,14000,26183197,38348,16611,0,135,"R",3.6e+07,2003,919,6.1,2.35,0,1
"Color",138,105,488,13000,15000,20991497,39778,44037,1,172,"PG-13",3.7e+07,2015,14000,5.4,1.85,11000,0
"Color",31,130,0,723,2000,13052741,8531,3968,0,57,"PG-13",3.6e+07,1996,912,6.7,1.85,591,1
"Color",95,127,96,577,746,14378353,12375,2393,1,194,"PG-13",3.6e+07,1999,602,6.8,2.35,846,1
"Color",267,114,101,2000,12000,33037754,75864,19904,1,197,"PG-13",3.7e+07,2011,3000,6,2.35,23000,1
"Color",175,106,487,263,685,12339633,220591,1942,2,641,"PG-13",3.6e+07,1997,485,7.8,2.35,17000,1
"Color",63,95,31,450,944,2954405,1977,2928,0,64,"R",3.6e+07,2000,886,5.3,1.85,133,0
"Color",85,81,16,387,541,30105968,8860,2268,0,45,"G",3.7e+07,2008,521,4.5,2.35,279,0
"Color",44,95,0,642,1000,37788228,15046,4537,1,80,"PG-13",35200000,2003,812,5.4,1.85,638,0
"Color",334,108,480,706,14000,277313371,583341,17623,3,626,"R",3.5e+07,2009,839,7.8,2.35,24000,1
"Color",78,105,25,51,461,2126511,21912,615,0,45,"PG-13",3.6e+07,2015,79,7.2,2.35,12000,1
"Color",199,95,116,481,45000,205399422,181225,47203,1,784,"PG-13",3.3e+07,1999,645,6.6,2.35,0,1
"Color",186,126,13000,488,920,251188924,269033,2725,0,817,"PG-13",3.5e+07,1989,549,7.6,1.85,12000,1
"Color",77,102,596,785,877,1068392,3865,3497,0,53,"PG-13",3.6e+07,2011,794,5.9,2.35,2000,0
"Color",68,121,503,94,808,144731527,128010,1446,2,136,"R",3.5e+07,1992,277,6.7,2.35,0,1
"Color",261,129,102,624,768,255950375,223127,3389,0,420,"PG-13",2.9e+07,2009,734,7.7,1.85,38000,1
"Color",122,88,0,640,2000,112692062,84325,4499,0,205,"PG",3.5e+07,2001,843,5.4,1.85,0,0
"Color",340,106,91,64,18000,117528646,353442,18669,5,387,"R",3.5e+07,2011,464,6.9,2.35,31000,1
"Color",493,110,1000,538,13000,171031347,240962,25964,0,724,"PG-13",3.8e+07,2010,12000,7.7,2.35,36000,1
"Color",208,109,64,505,11000,124732962,286178,23923,0,631,"PG-13",3.5e+07,2006,11000,6.8,2.35,0,1
"Color",134,143,338,643,12000,82300000,63330,16007,2,405,"PG",3.5e+07,1979,664,6.4,2.35,0,1
"Color",275,120,91,680,4000,134455175,97664,5826,2,232,"R",3.5e+07,2013,904,5.7,2.35,17000,0
"Color",120,128,17000,387,22000,79100000,127503,24006,0,261,"R",3.5e+07,1991,1000,7.3,2.35,0,1
"Color",144,123,126,1000,18000,81159365,191470,25661,2,278,"PG-13",3.5e+07,2008,5000,6.8,2.35,0,1
"Color",332,129,0,213,492,110008260,94241,1450,1,309,"R",3.5e+07,2015,392,6.3,2.35,25000,1
